text,label
the silent house; music to my ears  just being tonight,positive
@jonathanRKnight Hey Jon! It's real and I hope you take care of yourself...we don't want you to get too rundown.  ((Hugs)),positive
"@amjohnno oh ok. Hope you get to use it for something ace  (((((johnno)))))) with t'internet, you'll never know the difference ",positive
@MykDyaleks putting up? Lmao! Like I live with him. Lol! Or see him everyday. Dude....more like dudes. More venting...less solutions. ,positive
listening to music... its windy outside ,negative
It is in my Neighbors homes as Well!!! ,negative
"Good Morning. Coffee and emails again. The Berry is going to hospital today, he is sick  so I will have to do it all from the MAC.",negative
@aprilfmay haha  id love that. 6 r ball gear! 7sick gear! 8 ??? ill keep thinking k ,positive
Getting ready for work...Monday is here again.  ,negative
my thoughts go out to the family ,negative
I need boots to wade through all of the sh&amp;t house tracks that were released this week.!  The rare gem makes it all worth while though ,positive
"Perfect day for movies cuddling &amp; sex in no particular order. Unfortunately, none of the above is gonna happen. ",negative
Kicked ass in saigon museums. Went to S21 &amp; killing fields in Pnom Penh. 2day visited 5 of Angkor Wats. Lost our aircon room tho ,negative
sean is the dummiest. and i had a great saturday ,positive
Morning #dogwalkers I'm definitely going to need some rain gear today in Lexington ,negative
trying twitter for the first time ,positive
Damn!!! Sutil crashes  #f1.,negative
Some days you just can't help thinking about those people you don't see any more and asking yourself...wondering &amp; hoping they are well. ,positive
"Morning tweeties~ Well it is a cool, windy..snow on the ground day..more expected next 2 days.  Trying to be chipper about it.",negative
uggh! my irritating italian neighbors are playing irritating italian music...really loud! good thing i can say &quot;SHUT UP&quot; in italian ,positive
"I had a good time at the club tonight, and saw a really hot guy...but he was gay   darn...",negative
@selenagomez LMAO.... HAHAHAHA THATS TOO  FUNNY ,positive
"@Wossy Hooray! I hoped it would be, I prefer playing Sims on my mac  ",positive
what!  she a ho T_T,negative
"@jojo_1785 Hey... go for it! If you got it, flaunt it! Go forth and date ",positive
painting my nails...sick  [text meee],negative
 i dislike my family on my mom's side. I dislike visiting them.,negative
Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it ,negative
@TomFelton love the pancake. It looks yummy! Pity you can't email food  I'm ready for a late night snack about now...,negative
@mr_mcd - ok thats much better! thats why I've got the earphones off! but spotify still on if ever... ,positive
@helloitsdan  well my thoughts differ with which version of the hedgehog you speak of!!,negative
"@chrisslight aw hun, you really aren't a happy bunny  /cuddle not much longer tho then you get to see Brandy! xxx",negative
twitter twitter twitter like a little bird ,positive
"This is Prank Wars Ep 7 http://tinyurl.com/au8p9o have seen Ep 6, might just go and look up Ep 1-5 !!! He He He ",positive
"@lastyearsgirl_ Amazing first trip for you, but it gets even better from August... ",positive
it's 6:39am. i should probably sleep. cause today will probably be spent arguing with Damon again ,negative
"@suprlatine its goin good, this baby is waaay heavier &amp; sits so much lower then the girls. can't wait tho until he's out ",positive
@suavewreck...smh I jus got it....u kno Im slow ,negative
ict is stressing me out. srsly there are loads to learn!! ,negative
This is real trance for me  #ASOT400,positive
taxman was good to me. New bass coming soon! ,positive
k time to get off butt and finish me stuff ,negative
"Home from work. Just settling down, checking e-mail, getting ready for bed since I gotta be back to work in T minus 10 hours ",negative
"Kin ell still working, my brother needed a hand this &quot; morning&quot; and it looks like a full day is required ",negative
is crying over her fancy sun glasses...they're gone... ,negative
@Lickasha cool thanks man.. appreciate your works ,positive
@rozinharm (no rï¿½dio agora) I knew I loved you before I met you I think I dreamed you into life... ,positive
Great night.  tolo with my lover,positive
Trashed uniffom because im a rebel ,positive
i need like three people to comment my default ! ,positive
"@cwrite101 of course! LOVE joan- bet she has a lot of fab stories. not sure i could handle a night on the town w/ aubrey, but def. lunch ",positive
@JoeMiechowicz I hope so. And red is my favourite colour of course ,positive
@sweet_joanne  U spent your new year here..do you have some fun??!we were both from novaliches?can you speak any Tagalog...? ,positive
@chrisratcliff Only a fool would bet on anyone other than Piquet  #F1,positive
"relationships r really complicated, i don't knw, nuthin is stable, and there so many crossroads ahead, it seems it's never gona b smooth ",negative
@Mandums Goodnight AGAIN  Thanks... you're a doll!,positive
"happy birthday Sybil. wow. // coffee at nearly 3 in the morning. in for another LONG night... or, morning?! ",positive
"@Shinybiscuit lemme know when tweaked, and I'll read again ",positive
@PinkBerryGirl YAAAAAAY I got a shout out too...Thanks hun ,positive
@nick_carter Stop letting us jealous! hahaha Just because i cant go ,negative
"Didn't plan my gym trip well. If I go, I'll only have an hour.  Can't go after work either cuz I'm off too late and work early tomorrow!",negative
@FreightTrainn Im tired today! And i have to go to work in 15 mins  you?,negative
@djscratch what time is it now? 10:40 here now.. ,positive
@NeraFarfalla I'm so glad to hear that. ,positive
didnt get through ,negative
Finding more friends. add me up.  feel free. ,positive
"I think this is correct: Global 13, Bauer 13, Absolute 10, Prison Radio 4, UTV 2, GMG 1  ",positive
Hope everyone is having a SWELL day ,positive
Last night was fun! Work today ,negative
@3keseys Just one more way to talk online  ,positive
At work.   But at least Shogun won  ,negative
"@arezoh Same here, I miss you so much!  When will we hang-out ba? &gt;&lt;",negative
Did a run. It hurt. Didn't press button on ipod/Nike+ properly so says it took a minute longer than it did. Honest. Messed up stars now ,negative
My back is aching it hurts to move. ,negative
@Cra1gHa1r !!!! It was only just yesterday I saw that Footscray still had Hot Cross buns  must not be everywhere then ,negative
"just testing it out, stopped ",positive
never being aunty carolyn ever again. worst day ever ,negative
@Eunicgoddess what's your address again??  ,positive
@lamborghinibow  i hope u feel better Bow Wow!,negative
@charlotte44 Any tips on beating egg whites pls? I have a very doughy cheescake in the fridge  'lol',negative
"im lonely  keep me company! 22 female, New Orleans - Louisiana",negative
sitting on the couch .. thinking how much i have to study... and thinking in a cup of coffe lol ,positive
"@Sznq They drink rum, but they eat bullets.  I'm thinking you should stay you.",positive
Crenshawwwwwwwwww ,positive
dang it. amazon won't let me ship the books i want to oz  #amazonfail,negative
customizando meu twitter ,positive
I can totally see myself loosing waaaay too much time here ,negative
"is wearing nothing but a sarong as a house dress. Have to, weather feels heavy and humid  http://plurk.com/p/n1w2g",negative
omg  i just noticed i havent hung out with my bffls for like ever itsthefall!,negative
doesn't feel too great ,negative
@vykkivale @cameo1172.  no. But I have friends in miami so maybe they can get us in.,negative
Not having any fun organizing spring clothing for the kids ,negative
had free XTC today! big thanks to rosa!   ,positive
"Decided to &quot;join&quot; to be a better communicator.   We'll.  No where as public as you, Magoo.",positive
its okay I don't mind. I dont ...no way. but I do ,negative
"Im back Guys,, Laying in the hotel soooooo excited about so many things.!! But i havent heard from sweetface...  ...... :-*",negative
Why must government offices have such odd hours. Does it really help anyone. I guess i'll have to suck it up and make time on monday. ,negative
"@pinkymcsian Thats a good one and we shall use it...but sadly i have to much work to do ...i know, i know dont say it!!!! ",negative
Check this video out -- Hacking Democracy 1 of 9 http://tinyurl.com/59wwjk            Elections are fixed - 100% proven! ,negative
isn't going to church. im not feeling well ,negative
@greengecko29  Didn't realise - so sorry for your loss  We have a fire today too!,negative
@RuthlessDestiny haha not fully a tourist I'm gonna meet up with some mates up there and my aunties giving me the key too the house ,positive
Eating ginger snaps right out of the oven ,positive
@saraxoxoxo wait waaa are u getting a new phone?? its time ,positive
why must I be awake at this untimely hour ,negative
"Yay! New episodes of Desp. housewives, Brothers and Sisters and In plain sight! ",positive
"Hello!  I'm back...funfilled weekend...not really, it rained yesterday  Looking forward to the end of the day!",negative
can't twitter all i can. monitor is still broken  no replacement yet.,negative
"@TerriCook It is so weird to know I wrote something, than to see it not be there, I guess Oprah and Ashton mania still going strong! ",positive
"With my sister from another mister, Kayla ",positive
@CotterHUE nice activity and one of the reasons I love living in Korea. visit to normal doctor usually runs me less than $5 ,positive
@_xotashhh It's up naooo.  I CAN'T WAIT FOR MORE GROWING PAINS. &lt;3,positive
"@mileycyrus We said that at 3 am it's the hour of the demons, the evil ! It's at that time that they come out. But it's just a legende ",positive
"This will have to do, I lost the password to the version without the _ ",negative
"@heyscooby wow, thank you ",positive
I want a rainbow lei and I has no cash! ,negative
@AlyRMichalka u &amp; ur sis are really talented &amp; my fam &amp; I love ur music!! keep it up girl!  xOxO,positive
why do I keep using this? it serves no real purpose.. mmm bacon for dinner  bye bye x,positive
